"ID","Address","Latitude","Longitude","DateOfSale","SalePrice","IsAStudio","Beds","Baths","Size","LotSize","BuiltInYear"
2100831589,"181 Noe St, San Francisco, CA",37.766201,-122.433226,"11/22/15",1.23,0.0,3.0,1.0,"","",""
2100835351,"1676 Newcomb Ave, San Francisco, CA",37.736278,-122.391098,"12/8/15",1.6,"","","","","",1900.0
2100850402,"1915 Diamond St, San Francisco, CA",37.742141,-122.435111,"12/29/15",1.8,0.0,4.0,3.0,2400.0,4356.0,1910.0
2100861826,"1606 Jones St, San Francisco, CA",37.796169,-122.414825,"12/11/15",2.8,0.0,"","",4035.0,"",1907.0
2100901630,"1890 Jefferson Street #302, San Francisco, CA",37.80484,-122.44297,"2/4/16",1.07,0.0,2.0,1.0,1018.0,"",1934.0
2100902229,"2299 Market St APT 502, San Francisco, CA",37.7641,-122.433,"12/3/15",0.9149999999999999,0.0,1.0,1.0,700.0,"",2013.0
2100992607,"2137 Pine St, San Francisco, CA",37.788242,-122.430988,"1/15/16",1.55,0.0,4.0,2.5,1632.0,"",""
2100994004,"409 Miguel St, San Francisco, CA",37.736625,-122.427008,"12/9/15",0.51,0.0,1.0,1.0,400.0,"",""
2101028916,"251 Missouri St, San Francisco, CA",37.763202,-122.39627,"12/17/15",2.45,0.0,4.0,3.0,2301.0,"",1900.0
2101094207,"1650 Florida St, San Francisco, CA",37.746898,-122.409301,"11/29/15",0.97,0.0,3.0,1.0,"","",1904.0
2101105851,"41 Collingwood St, San Francisco, CA",37.761579,-122.436123,"12/10/15",1.3,0.0,3.0,1.0,1496.0,"",1908.0
2101116542,"2753 Bryant St, San Francisco, CA",37.75027,-122.4086,"1/14/16",1.7,0.0,9.0,3.0,4005.0,"",1900.0
2101147349,"244 Precita Ave, San Francisco, CA",37.74733,-122.41511,"11/26/15",0.7849999999999999,0.0,1.0,1.0,625.0,"",1908.0
2101153805,"6 Rossi Ave, San Francisco, CA",37.779494,-122.456412,"12/2/15",1.15,0.0,3.0,1.0,1912.0,"",1941.0
2101156735,"333 Potrero Ave, San Francisco, CA",37.765266,-122.40715,"1/5/16",1.14,1.0,"","",1776.0,3746.0,1905.0
2101167573,"1340 Union St, San Francisco, CA",37.79893,-122.421388,"1/25/16",1.25,0.0,2.0,2.0,1108.0,"",1951.0
2101169168,"688 Douglass St, San Francisco, CA",37.752803,-122.438919,"11/10/15",3.15,1.0,"","",3500.0,2495.0,1908.0
2101175813,"414 Linden St, San Francisco, CA",37.776218,-122.42493,"12/13/15",0.835,0.0,1.0,1.0,"","",1909.0
2101331127,"1408 31st Ave APT 303, San Francisco, CA",37.760994,-122.4897,"12/28/15",0.89,0.0,2.0,2.0,1424.0,"",2008.0
2101505254,"333 Beale St, San Francisco, CA",37.78828,-122.3921,"12/3/15",1.4,0.0,1.0,1.0,950.0,"",2015.0
2101588805,"82 Alvarado St, San Francisco, CA",37.754504,-122.422736,"11/19/15",0.75,0.0,2.0,1.0,"","",""
2101807538,"2619 Sacramento St, San Francisco, CA",37.789371,-122.436058,"12/2/15",2.9,1.0,"","","",2038.0,1900.0
2102385068,"129 Central Ave, San Francisco, CA",37.77087,-122.44384,"12/1/15",1.8,0.0,3.0,2.0,"","",1905.0
2102906272,"444 Linden St, San Francisco, CA",37.77617,-122.4253,"12/14/15",0.0058,"","","","","",""
2106229715,"2595 38th Ave, San Francisco, CA",37.7386,-122.496,"1/19/16",1.24,0.0,3.0,3.0,2414.0,1306.0,1943.0
2108411930,"3500 19th St, San Francisco, CA",37.7601,-122.422,"12/29/15",1.73,0.0,2.0,2.5,1500.0,"",2013.0
2108546010,"1738 Lombard St APT 4, San Francisco, CA",37.80091,-122.430229,"1/14/16",1.4,0.0,2.0,2.0,"","",2004.0
2114498518,"201 Sansome St UNIT 501, San Francisco, CA",37.792255,-122.401245,"1/26/16",0.7575,0.0,1.0,1.0,658.0,"",1909.0
2121221385,"925 Larkin St, San Francisco, CA",37.786427,-122.418222,"11/30/15",1.43,0.0,"","",6600.0,"",1907.0
2121978635,"829 Folsom St UNIT 906, San Francisco, CA",37.781429,-122.40186,"12/6/15",0.6749999999999999,0.0,1.0,1.0,557.0,"",2010.0
2122992200,"129 Octavia St, San Francisco, CA",37.773192,-122.424037,"11/20/15",2.75,1.0,"","",3655.0,"",1883.0
2124214951,"412 Green St APT A, San Francisco, CA",37.80004,-122.4061,"1/15/16",0.38999999999999996,1.0,"",1.0,264.0,"",2012.0
2126960082,"355 1st St UNIT 1905, San Francisco, CA",37.787029,-122.393638,"11/20/15",0.86,0.0,1.0,1.0,691.0,"",2004.0
2128308939,"33 Santa Cruz Ave, San Francisco, CA",37.709136,-122.465332,"12/10/15",0.83,0.0,3.0,3.0,1738.0,2299.0,1976.0
2131957929,"1821 Grant Ave, San Francisco, CA",37.80376,-122.408531,"12/15/15",0.835,0.0,2.0,2.0,1048.0,"",1975.0
2136213970,"1200 Gough St, San Francisco, CA",37.78477,-122.4241,"1/10/16",0.825,0.0,1.0,1.0,900.0,"",1966.0
